TRUE,0,64821090.29
TRUE,0,64827865.8
TRUE,0,64830360.92
TRUE,0,64835577.74
TRUE,0,64844680.78
TRUE,0,64852667.34
TRUE,0,64873079.14
TRUE,0,64887641.22
