True,61310351.9872
True,61310462.8992
True,61310560.2048
True,61310654.8864
True,61310752.5248
True,61310863.04
True,61310960.7424
True,61311056.1152
True,61311150.464
True,61311263.1168
True,61311361.4208
True,61311456.1664
True,61311551.2576
False,61311666.5984
False,61311760.064
False,61311854.6176
False,61311953.8944
False,61312064.1024
False,61312159.1936
False,61312256.3584
False,61312351.1424
False,61312463.296
False,61312559.2064
False,61312657.8048
False,61312752.7424
False,61312866.7136
False,61312960.32
False,61313055.616
False,61313151.488
False,61313264.3584
False,61313359.168
False,61313457.1392
False,61313552.9984
False,61313663.168
False,61313760.32
False,61313856.4992
False,61313950.7328
False,61314067.5456
False,61314159.5904
False,61314258.3808
False,61314351.6288
False,61314463.5008
False,61314560.7552
False,61314656.5248
False,61314751.9616
False,61314866.5088
False,61314960.6528
False,61315055.5264
False,61315172.5824
False,61315266.7392
False,61315359.552
False,61315457.984
False,61315567.7952
False,61315664.6656
False,61315761.2544
False,61315857.3824
False,61315967.8592
False,61316064.1792
False,61316161.3056
False,61316257.6896
False,61316368.5504
False,61316463.9488
False,61316561.3184
False,61316655.9104
False,61316770.4704
False,61316866.3296
False,61316963.4432
False,61317055.7952
False,61317169.6512
False,61317264.2176
False,61317361.024
False,61317456.128
False,61317569.4208
False,61317665.0112
False,61317759.7952
False,61317855.4496
False,61317970.2784
False,61318064.9984
False,61318160.512
False,61318259.8016
False,61318368.9984
False,61318465.0112
False,61318563.456
False,61318656.2688
False,61318770.3808
False,61318864.768
False,61318960.4736
False,61319056.7168
False,61319169.5488
False,61319265.728
False,61319359.9616
False,61319456.4224
False,61319569.0752
False,61319663.488
False,61319759.5392
False,61319872.0768
False,61319969.8048
False,61320066.8672
False,61320159.5648
False,61320272.2048
False,61320369.3056
False,61320464.3328
False,61320561.4592
False,61320673.0496
False,61320769.6
False,61320865.7152
False,61320961.3056
False,61321072.6144
False,61321169.8048
False,61321267.1104
False,61321360.7424
False,61321472.2304
False,61321568.2816
False,61321665.3056
False,61321760.9856
False,61321872.8448
False,61321968.6784
False,61322064.5632
False,61322161.6512
False,61322273.4848
False,61322368.6912
False,61322464.5248
False,61322561.6
False,61322672.896
False,61322768.4864
False,61322868.1728
False,61322962.112
False,61323073.9584
False,61323168.6016
False,61323267.072
False,61323360.512
False,61323475.584
False,61323570.0096
False,61323665.216
False,61323760.4992
False,61323874.7648
False,61323971.4688
False,61324064.7552
False,61324160.5376
False,61324274.176
False,61324368.7552
False,61324465.9968
False,61324576.5248
False,61324674.1888
False,61324770.4448
False,61324864.7808
False,61324977.6256
False,61325073.7664
False,61325168.8192
False,61325264.9088
False,61325377.7792
False,61325473.7792
False,61325570.6624
False,61325668.9152
False,61325777.3568
False,61325872.9088
False,61325969.0368
False,61326066.8672
False,61326177.728
False,61326274.304
False,61326370.304
False,61326467.0464
False,61326577.0752
False,61326674.2016
False,61326770.368
False,61326864.9728
False,61326977.6
False,61327073.1264
False,61327169.8944
False,61327265.28
False,61327379.5328
False,61327473.1264
False,61327570.5856
False,61327668.8384
False,61327777.2032
False,61327875.6224
False,61327969.4592
False,61328065.6384
False,61328178.7136
False,61328276.3648
False,61328371.0848
False,61328465.1008
False,61328577.8176
False,61328674.7136
False,61328771.4432
False,61328868.48
False,61328977.28
False,61329075.4048
False,61329169.8048
False,61329282.304
False,61329380.2368
False,61329473.344
False,61329570.5344
False,61329682.5216
False,61329776.8192
False,61329872.832
False,61329970.1888
False,61330082.4064
False,61330177.152
False,61330274.5856
False,61330370.9184
False,61330481.3056
False,61330578.9056
False,61330673.6128
False,61330769.3952
False,61330883.5968
False,61330977.1264
False,61331073.6512
False,61331170.5984
False,61331281.5232
False,61331378.9952
False,61331475.136
False,61331569.6256
False,61331684.2496
False,61331779.3536
False,61331876.352
False,61331969.792
False,61332083.0336
False,61332177.6768
False,61332273.4848
False,61332370.24
False,61332483.3792
False,61332581.4528
False,61332673.9584
False,61332771.8016
False,61332882.112
False,61332978.0224
False,61333077.2608
False,61333169.7408
False,61333281.7152
False,61333379.1616
False,61333474.2272
False,61333570.9952
False,61333683.0208
False,61333778.0608
False,61333878.1952
False,61333970.368
False,61334081.7152
False,61334179.2128
False,61334276.864
False,61334385.984
False,61334485.4528
False,61334579.2384
False,61334673.8176
False,61334788.5952
False,61334882.8288
False,61334978.6368
False,61335075.1872
False,61335187.0592
False,61335282.368
False,61335378.1632
False,61335475.9808
False,61335586.1376
False,61335684.9024
False,61335780.544
False,61335874.6624
False,61335987.904
False,61336083.4816
False,61336182.912
False,61336276.8768
False,61336386.5728
False,61336485.4272
False,61336579.3408
False,61336674.9184
False,61336786.6496
False,61336883.3408
False,61336979.0336
False,61337074.3424
False,61337187.2128
False,61337284.032
False,61337382.1952
False,61337476.1088
False,61337588.8128
False,61337683.392
False,61337779.6608
False,61337875.1872
False,61337988.8896
False,61338082.9568
False,61338178.7904
False,61338275.9296
False,61338386.5216
False,61338484.096
False,61338579.9168
False,61338676.4544
False,61338786.3552
False,61338882.5984
False,61338980.7104
False,61339090.9824
False,61339191.04
False,61339283.584
False,61339380.1472
False,61339490.4192
False,61339587.648
False,61339685.2096
False,61339778.1376
False,61339892.5824
False,61339986.6496
False,61340084.1088
False,61340179.5456
False,61340290.048
False,61340387.7504
False,61340482.88
False,61340579.7248
False,61340691.4688
False,61340788.1088
False,61340883.9936
False,61340978.9696
False,61341090.8544
False,61341188.9664
False,61341283.3024
False,61341380.1728
False,61341491.7504
False,61341586.7392
False,61341684.2112
False,61341781.7728
False,61341890.8672
False,61341986.8928
False,61342084.0576
False,61342179.3792
False,61342291.3024
False,61342386.3808
False,61342485.9392
False,61342579.0592
False,61342692.1216
False,61342788.1216
False,61342883.1488
False,61342982.3104
False,61343091.3536
False,61343188.3136
False,61343284.4032
False,61343380.9152
False,61343495.3344
False,61343587.5328
False,61343683.1232
False,61343794.9184
False,61343892.3008
False,61343987.5456
False,61344083.136
False,61344197.2096
False,61344292.6208
False,61344387.4816
False,61344486.2848
False,61344595.0336
False,61344691.072
False,61344789.2864
False,61344883.6608
False,61344996.6464
False,61345091.5072
False,61345191.5136
False,61345285.44
False,61345395.7376
False,61345495.872
False,61345591.1808
False,61345684.1344
False,61345795.712
False,61345891.7632
False,61345990.6048
False,61346083.4304
False,61346197.6064
False,61346291.6352
False,61346389.6448
False,61346484.5312
False,61346595.3536
False,61346692.4544
False,61346787.4816
False,61346884.5696
False,61346995.9936
False,61347092.9408
False,61347189.824
False,61347286.8864
False,61347395.9168
False,61347493.4528
False,61347590.8864
False,61347685.6832
False,61347798.2464
False,61347891.072
False,61347987.2768
False,61348085.3888
False,61348197.952
False,61348292.0192
False,61348387.7888
False,61348485.6704
False,61348598.0544
False,61348698.4576
False,61348791.2064
False,61348902.3104
False,61348997.1584
False,61349095.1168
False,61349189.184
False,61349304.192
False,61349399.0272
False,61349496.5248
False,61349588.16
False,61349701.376
False,61349797.696
False,61349899.8656
False,61349988.7616
False,61350101.4016
False,61350197.1584
False,61350294.7072
False,61350389.184
False,61350502.7328
False,61350598.208
False,61350694.5024
False,61350790.592
False,61350900.4416
False,61350996.7104
False,61351094.9248
False,61351190.7456
False,61351301.8112
False,61351399.68
False,61351492.2752
False,61351589.0688
False,61351701.1328
False,61351795.904
False,61351893.9904
False,61351988.4288
False,61352100.1088
False,61352199.1296
False,61352292.6208
False,61352389.1456
False,61352501.6448
False,61352598.8352
False,61352693.9776
False,61352790.8096
False,61352900.2112
False,61352998.9632
False,61353094.2464
False,61353189.9904
False,61353301.7472
False,61353397.6064
False,61353493.7472
False,61353606.9504
False,61353701.4912
False,61353798.1312
False,61353892.9152
False,61354005.504
False,61354101.2224
False,61354199.8848
False,61354294.2848
False,61354407.0144
False,61354502.8864
False,61354597.8624
False,61354695.2576
False,61354805.2096
False,61354901.888
False,61354996.9536
False,61355093.9776
False,61355206.0288
False,61355300.8256
False,61355399.296
False,61355495.296
False,61355608.0768
False,61355701.9904
False,61355799.0144
False,61355894.464
False,61356005.4656
False,61356102.208
False,61356197.76
False,61356294.3104
False,61356407.5904
False,61356501.9904
False,61356598.2976
False,61356694.3232
